zip,type,city,state,county,country,irs_estimated_population
01776,STANDARD,Sudbury,MA,Middlesex County,US,18900
01778,STANDARD,Wayland,MA,Middlesex County,US,14080
01784,PO BOX,Woodville,MA,Middlesex County,US,150
01801,STANDARD,Woburn,MA,Middlesex County,US,37450
01803,STANDARD,Burlington,MA,Middlesex County,US,25110
01805,UNIQUE,Burlington,MA,Middlesex County,US,0
01806,UNIQUE,Woburn,MA,Middlesex County,US,0
01807,UNIQUE,Woburn,MA,Middlesex County,US,0
01808,UNIQUE,Woburn,MA,Middlesex County,US,0
01810,STANDARD,Andover,MA,Essex County,US,34590
01812,UNIQUE,Andover,MA,Essex County,US,0
01813,UNIQUE,Woburn,MA,Middlesex County,US,0
01815,UNIQUE,Woburn,MA,Middlesex County,US,0
01821,STANDARD,Billerica,MA,Middlesex County,US,29650
01822,PO BOX,Billerica,MA,Middlesex County,US,0
01824,STANDARD,Chelmsford,MA,Middlesex County,US,26230
01826,STANDARD,Dracut,MA,Middlesex County,US,31070
01827,STANDARD,Dunstable,MA,Middlesex County,US,3380
01830,STANDARD,Haverhill,MA,Essex County,US,23250
01831,PO BOX,Haverhill,MA,Essex County,US,992
01832,STANDARD,Haverhill,MA,Essex County,US,22720
01833,STANDARD,Georgetown,MA,Essex County,US,8160
01834,STANDARD,Groveland,MA,Essex County,US,6490
01835,STANDARD,Haverhill,MA,Essex County,US,13780
01840,STANDARD,Lawrence,MA,Essex County,US,5500
01841,STANDARD,Lawrence,MA,Essex County,US,47570
01842,PO BOX,Lawrence,MA,Essex County,US,1297
01843,STANDARD,Lawrence,MA,Essex County,US,25440
01844,STANDARD,Methuen,MA,Essex County,US,49390
01845,STANDARD,North Andover,MA,Essex County,US,28320
01850,STANDARD,Lowell,MA,Middlesex County,US,14350
01851,STANDARD,Lowell,MA,Middlesex County,US,28690
01852,STANDARD,Lowell,MA,Middlesex County,US,29990
01853,PO BOX,Lowell,MA,Middlesex County,US,1641
01854,STANDARD,Lowell,MA,Middlesex County,US,20420
01860,STANDARD,Merrimac,MA,Essex County,US,6560
01862,STANDARD,North Billerica,MA,Middlesex County,US,10040
01863,STANDARD,North Chelmsford,MA,Middlesex County,US,8610
01864,STANDARD,North Reading,MA,Middlesex County,US,15440
01865,PO BOX,Nutting Lake,MA,Middlesex County,US,397
01866,PO BOX,Pinehurst,MA,Middlesex County,US,178
01867,STANDARD,Reading,MA,Middlesex County,US,24960
01876,STANDARD,Tewksbury,MA,Middlesex County,US,29080
01879,STANDARD,Tyngsboro,MA,Middlesex County,US,12130
01880,STANDARD,Wakefield,MA,Middlesex County,US,25510
01885,PO BOX,West Boxford,MA,Essex County,US,331
01886,STANDARD,Westford,MA,Middlesex County,US,25280
01887,STANDARD,Wilmington,MA,Middlesex County,US,22540
01888,PO BOX,Woburn,MA,Middlesex County,US,242
01889,UNIQUE,North Reading,MA,Middlesex County,US,0
01890,STANDARD,Winchester,MA,Middlesex County,US,22230
01899,UNIQUE,Andover,MA,Essex County,US,0
01901,STANDARD,Lynn,MA,Essex County,US,1890
01902,STANDARD,Lynn,MA,Essex County,US,42330
01903,PO BOX,Lynn,MA,Essex County,US,1107
01904,STANDARD,Lynn,MA,Essex County,US,19440
01905,STANDARD,Lynn,MA,Essex County,US,24980
01906,STANDARD,Saugus,MA,Essex County,US,26650
01907,STANDARD,Swampscott,MA,Essex County,US,14310
01908,STANDARD,Nahant,MA,Essex County,US,3140
01910,UNIQUE,Lynn,MA,Essex County,US,0
01913,STANDARD,Amesbury,MA,Essex County,US,15340
01915,STANDARD,Beverly,MA,Essex County,US,35780
01921,STANDARD,Boxford,MA,Essex County,US,8170
01922,STANDARD,Byfield,MA,Essex County,US,3050
01923,STANDARD,Danvers,MA,Essex County,US,26050
01929,STANDARD,Essex,MA,Essex County,US,3460
01930,STANDARD,Gloucester,MA,Essex County,US,26170
01931,PO BOX,Gloucester,MA,Essex County,US,554
01936,PO BOX,Hamilton,MA,Essex County,US,361
01937,PO BOX,Hathorne,MA,Essex County,US,375
01938,STANDARD,Ipswich,MA,Essex County,US,13100
01940,STANDARD,Lynnfield,MA,Essex County,US,13180
01944,STANDARD,Manchester,MA,Essex County,US,5070
01945,STANDARD,Marblehead,MA,Essex County,US,19990
01949,STANDARD,Middleton,MA,Essex County,US,8450
01950,STANDARD,Newburyport,MA,Essex County,US,17120
01951,STANDARD,Newbury,MA,Essex County,US,3390
01952,STANDARD,Salisbury,MA,Essex County,US,7890
01960,STANDARD,Peabody,MA,Essex County,US,48770
01961,PO BOX,Peabody,MA,Essex County,US,315
01965,PO BOX,Prides Crossing,MA,Essex County,US,428
01966,STANDARD,Rockport,MA,Essex County,US,6540
01969,STANDARD,Rowley,MA,Essex County,US,5940
01970,STANDARD,Salem,MA,Essex County,US,36940
01971,PO BOX,Salem,MA,Essex County,US,356
01982,STANDARD,South Hamilton,MA,Essex County,US,7180
01983,STANDARD,Topsfield,MA,Essex County,US,6310
01984,STANDARD,Wenham,MA,Essex County,US,3720
01985,STANDARD,West Newbury,MA,Essex County,US,4510
02018,PO BOX,Accord,MA,Plymouth County,US,123
02019,STANDARD,Bellingham,MA,Norfolk County,US,16050
02020,PO BOX,Brant Rock,MA,Plymouth County,US,759
02021,STANDARD,Canton,MA,Norfolk County,US,22600
02025,STANDARD,Cohasset,MA,Norfolk County,US,8330
02026,STANDARD,Dedham,MA,Norfolk County,US,23340
02027,PO BOX,Dedham,MA,Norfolk County,US,183
02030,STANDARD,Dover,MA,Norfolk County,US,6130
02031,STANDARD,East Mansfield,MA,Bristol County,US,0
02032,STANDARD,East Walpole,MA,Norfolk County,US,4850
02035,STANDARD,Foxboro,MA,Norfolk County,US,17670
02038,STANDARD,Franklin,MA,Norfolk County,US,31730
02040,PO BOX,Greenbush,MA,Plymouth County,US,122
02041,PO BOX,Green Harbor,MA,Plymouth County,US,843
02043,STANDARD,Hingham,MA,Plymouth County,US,24010
02044,UNIQUE,Hingham,MA,Plymouth County,US,0
02045,STANDARD,Hull,MA,Plymouth County,US,9150
02047,PO BOX,Humarock,MA,Plymouth County,US,649
02048,STANDARD,Mansfield,MA,Bristol County,US,23210
02050,STANDARD,Marshfield,MA,Plymouth County,US,23380
02051,PO BOX,Marshfield Hills,MA,Plymouth County,US,752
02052,STANDARD,Medfield,MA,Norfolk County,US,12860
02053,STANDARD,Medway,MA,Norfolk County,US,12920
02054,STANDARD,Millis,MA,Norfolk County,US,8380
02055,PO BOX,Minot,MA,Plymouth County,US,77
02056,STANDARD,Norfolk,MA,Norfolk County,US,10510
02059,PO BOX,North Marshfield,MA,Plymouth County,US,363
02060,PO BOX,North Scituate,MA,Plymouth County,US,237
02061,STANDARD,Norwell,MA,Plymouth County,US,11240
02062,STANDARD,Norwood,MA,Norfolk County,US,28070
02065,PO BOX,Ocean Bluff,MA,Plymouth County,US,447
02066,STANDARD,Scituate,MA,Plymouth County,US,18140
02067,STANDARD,Sharon,MA,Norfolk County,US,18430
02070,PO BOX,Sheldonville,MA,Norfolk County,US,182
02071,STANDARD,South Walpole,MA,Norfolk County,US,980
02072,STANDARD,Stoughton,MA,Norfolk County,US,27200
02081,STANDARD,Walpole,MA,Norfolk County,US,19570
02090,STANDARD,Westwood,MA,Norfolk County,US,16080
02093,STANDARD,Wrentham,MA,Norfolk County,US,11760
02108,STANDARD,Boston,MA,Suffolk County,US,3530
02109,STANDARD,Boston,MA,Suffolk County,US,3620
02110,STANDARD,Boston,MA,Suffolk County,US,3460
02111,STANDARD,Boston,MA,Suffolk County,US,5630
02112,PO BOX,Boston,MA,Suffolk County,US,574
02113,STANDARD,Boston,MA,Suffolk County,US,4680
02114,STANDARD,Boston,MA,Suffolk County,US,10670
02115,STANDARD,Boston,MA,Suffolk County,US,9000
02116,STANDARD,Boston,MA,Suffolk County,US,14280
02117,PO BOX,Boston,MA,Suffolk County,US,443
02118,STANDARD,Boston,MA,Suffolk County,US,21180
02119,STANDARD,Roxbury,MA,Suffolk County,US,22620
02120,STANDARD,Roxbury Crossing,MA,Suffolk County,US,7500
02121,STANDARD,Dorchester,MA,Suffolk County,US,23410
02122,STANDARD,Dorchester,MA,Suffolk County,US,20630
02123,PO BOX,Boston,MA,Suffolk County,US,449
02124,STANDARD,Dorchester Center,MA,Suffolk County,US,42830
02125,STANDARD,Dorchester,MA,Suffolk County,US,27270
02126,STANDARD,Mattapan,MA,Suffolk County,US,20440
02127,STANDARD,South Boston,MA,Suffolk County,US,28110
02128,STANDARD,East Boston,MA,Suffolk County,US,35170
02129,STANDARD,Charlestown,MA,Suffolk County,US,15820
02130,STANDARD,Jamaica Plain,MA,Suffolk County,US,31020
02131,STANDARD,Roslindale,MA,Suffolk County,US,27510
02132,STANDARD,West Roxbury,MA,Suffolk County,US,24870
02133,STANDARD,Boston,MA,Suffolk County,US,0
02134,STANDARD,Allston,MA,Suffolk County,US,12590
02135,STANDARD,Brighton,MA,Suffolk County,US,29980
02136,STANDARD,Hyde Park,MA,Suffolk County,US,31770
02137,PO BOX,Readville,MA,Suffolk County,US,180
02138,STANDARD,Cambridge,MA,Middlesex County,US,21100
02139,STANDARD,Cambridge,MA,Middlesex County,US,25670
02140,STANDARD,Cambridge,MA,Middlesex County,US,17380
02141,STANDARD,Cambridge,MA,Middlesex County,US,10300
02142,STANDARD,Cambridge,MA,Middlesex County,US,2630
02143,STANDARD,Somerville,MA,Middlesex County,US,19850
02144,STANDARD,Somerville,MA,Middlesex County,US,18390
02145,STANDARD,Somerville,MA,Middlesex County,US,21810
02148,STANDARD,Malden,MA,Middlesex County,US,55580
02149,STANDARD,Everett,MA,Middlesex County,US,39480
02150,STANDARD,Chelsea,MA,Suffolk County,US,32310
02151,STANDARD,Revere,MA,Suffolk County,US,51810
02152,STANDARD,Winthrop,MA,Suffolk County,US,16160
02153,PO BOX,Medford,MA,Middlesex County,US,0
02155,STANDARD,Medford,MA,Middlesex County,US,49050
02156,PO BOX,West Medford,MA,Middlesex County,US,20
02163,STANDARD,Boston,MA,Suffolk County,US,440
02169,STANDARD,Quincy,MA,Norfolk County,US,51180
02170,STANDARD,Quincy,MA,Norfolk County,US,18120
02171,STANDARD,Quincy,MA,Norfolk County,US,17100
02176,STANDARD,Melrose,MA,Middlesex County,US,27210
02180,STANDARD,Stoneham,MA,Middlesex County,US,21970
02184,STANDARD,Braintree,MA,Norfolk County,US,36070
02185,PO BOX,Braintree,MA,Norfolk County,US,257
02186,STANDARD,Milton,MA,Norfolk County,US,26490
02187,PO BOX,Milton Village,MA,Norfolk County,US,63
02188,STANDARD,Weymouth,MA,Norfolk County,US,13440
02189,STANDARD,East Weymouth,MA,Norfolk County,US,13550
02190,STANDARD,South Weymouth,MA,Norfolk County,US,17380
02191,STANDARD,North Weymouth,MA,Norfolk County,US,7600
02196,PO BOX,Boston,MA,Suffolk County,US,793
02199,STANDARD,Boston,MA,Suffolk County,US,1180
02201,UNIQUE,Boston,MA,Suffolk County,US,15
02203,STANDARD,Boston,MA,Suffolk County,US,0
02204,UNIQUE,Boston,MA,Suffolk County,US,0
02205,PO BOX,Boston,MA,Suffolk County,US,1678
02206,UNIQUE,Boston,MA,Suffolk County,US,0
02207,UNIQUE,Boston,MA,Suffolk County,US,0
02210,STANDARD,Boston,MA,Suffolk County,US,5350
02211,UNIQUE,Boston,MA,Suffolk County,US,0
02212,UNIQUE,Boston,MA,Suffolk County,US,0
02215,STANDARD,Boston,MA,Suffolk County,US,6950
02216,UNIQUE,Boston,MA,Suffolk County,US,17
02217,UNIQUE,Boston,MA,Suffolk County,US,0
02222,STANDARD,Boston,MA,Suffolk County,US,0
02228,PO BOX,East Boston,MA,Suffolk County,US,93
02238,PO BOX,Cambridge,MA,Middlesex County,US,534
02239,UNIQUE,Cambridge,MA,Middlesex County,US,0
02241,UNIQUE,Boston,MA,Suffolk County,US,0
02266,UNIQUE,Boston,MA,Suffolk County,US,0
02269,PO BOX,Quincy,MA,Norfolk County,US,478
02283,PO BOX,Boston,MA,Suffolk County,US,0
02284,PO BOX,Boston,MA,Suffolk County,US,0
02293,UNIQUE,Boston,MA,Suffolk County,US,0
02295,UNIQUE,Boston,MA,Suffolk County,US,0
02297,UNIQUE,Boston,MA,Suffolk County,US,0
02298,PO BOX,Boston,MA,Suffolk County,US,0
02301,STANDARD,Brockton,MA,Plymouth County,US,58790
02302,STANDARD,Brockton,MA,Plymouth County,US,32830
02303,PO BOX,Brockton,MA,Plymouth County,US,1583
02304,PO BOX,Brockton,MA,Plymouth County,US,323
02305,PO BOX,Brockton,MA,Plymouth County,US,464
02322,STANDARD,Avon,MA,Norfolk County,US,4510
02324,STANDARD,Bridgewater,MA,Plymouth County,US,23380
02325,UNIQUE,Bridgewater,MA,Plymouth County,US,10
02327,PO BOX,Bryantville,MA,Plymouth County,US,613
02330,STANDARD,Carver,MA,Plymouth County,US,10600
02331,PO BOX,Duxbury,MA,Plymouth County,US,1883
02332,STANDARD,Duxbury,MA,Plymouth County,US,14860
02333,STANDARD,East Bridgewater,MA,Plymouth County,US,13730
02334,PO BOX,Easton,MA,Bristol County,US,375
02337,PO BOX,Elmwood,MA,Plymouth County,US,119
02338,STANDARD,Halifax,MA,Plymouth County,US,7510
02339,STANDARD,Hanover,MA,Plymouth County,US,14690
02340,UNIQUE,Hanover,MA,Plymouth County,US,0
02341,STANDARD,Hanson,MA,Plymouth County,US,10200
02343,STANDARD,Holbrook,MA,Norfolk County,US,10570
02344,UNIQUE,Middleboro,MA,Plymouth County,US,0
02345,PO BOX,Manomet,MA,Plymouth County,US,1470
02346,STANDARD,Middleboro,MA,Plymouth County,US,22720
02347,STANDARD,Lakeville,MA,Plymouth County,US,11400
02348,UNIQUE,Lakeville,MA,Plymouth County,US,0
02349,UNIQUE,Middleboro,MA,Plymouth County,US,0
02350,PO BOX,Monponsett,MA,Plymouth County,US,494
02351,STANDARD,Abington,MA,Plymouth County,US,15870
02355,PO BOX,North Carver,MA,Plymouth County,US,409
02356,STANDARD,North Easton,MA,Bristol County,US,12060
02357,UNIQUE,North Easton,MA,Bristol County,US,14
02358,PO BOX,North Pembroke,MA,Plymouth County,US,282
02359,STANDARD,Pembroke,MA,Plymouth County,US,17200
02360,STANDARD,Plymouth,MA,Plymouth County,US,55360
02361,PO BOX,Plymouth,MA,Plymouth County,US,252
02362,PO BOX,Plymouth,MA,Plymouth County,US,981
02364,STANDARD,Kingston,MA,Plymouth County,US,13120
02366,PO BOX,South Carver,MA,Plymouth County,US,385
02367,STANDARD,Plympton,MA,Plymouth County,US,2850
02368,STANDARD,Randolph,MA,Norfolk County,US,31770
02370,STANDARD,Rockland,MA,Plymouth County,US,16280
02375,STANDARD,South Easton,MA,Bristol County,US,10260
02379,STANDARD,West Bridgewater,MA,Plymouth County,US,7270
02381,PO BOX,White Horse Beach,MA,Plymouth County,US,383
02382,STANDARD,Whitman,MA,Plymouth County,US,14340
02420,STANDARD,Lexington,MA,Middlesex County,US,15390
02421,STANDARD,Lexington,MA,Middlesex County,US,18190
02445,STANDARD,Brookline,MA,Norfolk County,US,17220
02446,STANDARD,Brookline,MA,Norfolk County,US,22080
02447,PO BOX,Brookline Village,MA,Norfolk County,US,120
02451,STANDARD,Waltham,MA,Middlesex County,US,15930
02452,STANDARD,Waltham,MA,Middlesex County,US,10630
02453,STANDARD,Waltham,MA,Middlesex County,US,23040
02454,PO BOX,Waltham,MA,Middlesex County,US,543
02455,PO BOX,North Waltham,MA,Middlesex County,US,81
02456,PO BOX,New Town,MA,Middlesex County,US,28
02457,PO BOX,Babson Park,MA,Norfolk County,US,105
02458,STANDARD,Newton,MA,Middlesex County,US,11620
02459,STANDARD,Newton Center,MA,Middlesex County,US,17460
02460,STANDARD,Newtonville,MA,Middlesex County,US,8940
02461,STANDARD,Newton Highlands,MA,Middlesex County,US,7050
02462,STANDARD,Newton Lower Falls,MA,Middlesex County,US,1330
02464,STANDARD,Newton Upper Falls,MA,Middlesex County,US,2950
02465,STANDARD,West Newton,MA,Middlesex County,US,11810
02466,STANDARD,Auburndale,MA,Middlesex County,US,6380
02467,STANDARD,Chestnut Hill,MA,Middlesex County,US,14290
02468,STANDARD,Waban,MA,Middlesex County,US,5770
02471,PO BOX,Watertown,MA,Middlesex County,US,273
02472,STANDARD,Watertown,MA,Middlesex County,US,29920
02474,STANDARD,Arlington,MA,Middlesex County,US,25900
02475,PO BOX,Arlington Heights,MA,Middlesex County,US,19
02476,STANDARD,Arlington,MA,Middlesex County,US,16270
02477,UNIQUE,Watertown,MA,Middlesex County,US,0
02478,STANDARD,Belmont,MA,Middlesex County,US,25160
02479,PO BOX,Waverley,MA,Middlesex County,US,39
02481,STANDARD,Wellesley Hills,MA,Norfolk County,US,14990
02482,STANDARD,Wellesley,MA,Norfolk County,US,10190
02492,STANDARD,Needham,MA,Norfolk County,US,21090
02493,STANDARD,Weston,MA,Middlesex County,US,10790
02494,STANDARD,Needham Heights,MA,Norfolk County,US,10130
02495,PO BOX,Nonantum,MA,Middlesex County,US,30
02532,STANDARD,Buzzards Bay,MA,Barnstable County,US,10570
02534,PO BOX,Cataumet,MA,Barnstable County,US,916
02535,STANDARD,Chilmark,MA,Dukes County,US,1360
02536,STANDARD,East Falmouth,MA,Barnstable County,US,18860
02537,STANDARD,East Sandwich,MA,Barnstable County,US,5940
02538,STANDARD,East Wareham,MA,Plymouth County,US,4000
02539,STANDARD,Edgartown,MA,Dukes County,US,5280
02540,STANDARD,Falmouth,MA,Barnstable County,US,6750
02541,PO BOX,Falmouth,MA,Barnstable County,US,594
02542,STANDARD,Buzzards Bay,MA,Barnstable County,US,340
02543,STANDARD,Woods Hole,MA,Barnstable County,US,740
02552,PO BOX,Menemsha,MA,Dukes County,US,46
02553,PO BOX,Monument Beach,MA,Barnstable County,US,1171
02554,STANDARD,Nantucket,MA,Nantucket County,US,11140
02556,STANDARD,North Falmouth,MA,Barnstable County,US,3410
02557,PO BOX,Oak Bluffs,MA,Dukes County,US,2660
02558,PO BOX,Onset,MA,Plymouth County,US,2189
02559,STANDARD,Pocasset,MA,Barnstable County,US,3030
02561,PO BOX,Sagamore,MA,Barnstable County,US,884
02562,STANDARD,Sagamore Beach,MA,Barnstable County,US,3200
02563,STANDARD,Sandwich,MA,Barnstable County,US,9840
02564,PO BOX,Siasconset,MA,Nantucket County,US,423
02565,PO BOX,Silver Beach,MA,Barnstable County,US,0
02568,STANDARD,Vineyard Haven,MA,Dukes County,US,7570
02571,STANDARD,Wareham,MA,Plymouth County,US,9660
02573,PO BOX,West Chop,MA,Dukes County,US,0
02574,PO BOX,West Falmouth,MA,Barnstable County,US,1104
02575,PO BOX,West Tisbury,MA,Dukes County,US,1679
02576,STANDARD,West Wareham,MA,Plymouth County,US,3860
02584,PO BOX,Nantucket,MA,Nantucket County,US,1904
02601,STANDARD,Hyannis,MA,Barnstable County,US,14410
02630,STANDARD,Barnstable,MA,Barnstable County,US,2000
02631,STANDARD,Brewster,MA,Barnstable County,US,9380
02632,STANDARD,Centerville,MA,Barnstable County,US,10550
02633,STANDARD,Chatham,MA,Barnstable County,US,3750
02634,PO BOX,Centerville,MA,Barnstable County,US,19
02635,STANDARD,Cotuit,MA,Barnstable County,US,3500
02636,STANDARD,Centerville,MA,Barnstable County,US,0
02637,PO BOX,Cummaquid,MA,Barnstable County,US,564
02638,STANDARD,Dennis,MA,Barnstable County,US,2840
02639,STANDARD,Dennis Port,MA,Barnstable County,US,2870
02641,PO BOX,East Dennis,MA,Barnstable County,US,1542
02642,STANDARD,Eastham,MA,Barnstable County,US,3980
02643,PO BOX,East Orleans,MA,Barnstable County,US,1113
02644,STANDARD,Forestdale,MA,Barnstable County,US,4160
02645,STANDARD,Harwich,MA,Barnstable County,US,9650
02646,STANDARD,Harwich Port,MA,Barnstable County,US,1940
02647,PO BOX,Hyannis Port,MA,Barnstable County,US,393
02648,STANDARD,Marstons Mills,MA,Barnstable County,US,7340
02649,STANDARD,Mashpee,MA,Barnstable County,US,14680
02650,STANDARD,North Chatham,MA,Barnstable County,US,860
02651,PO BOX,North Eastham,MA,Barnstable County,US,1610
02652,PO BOX,North Truro,MA,Barnstable County,US,766
02653,STANDARD,Orleans,MA,Barnstable County,US,5140
02655,STANDARD,Osterville,MA,Barnstable County,US,3470
02657,STANDARD,Provincetown,MA,Barnstable County,US,3400
02659,STANDARD,South Chatham,MA,Barnstable County,US,1120
02660,STANDARD,South Dennis,MA,Barnstable County,US,5920
02661,PO BOX,South Harwich,MA,Barnstable County,US,365
02662,PO BOX,South Orleans,MA,Barnstable County,US,862
02663,PO BOX,South Wellfleet,MA,Barnstable County,US,611
02664,STANDARD,South Yarmouth,MA,Barnstable County,US,9110
02666,PO BOX,Truro,MA,Barnstable County,US,1057
02667,STANDARD,Wellfleet,MA,Barnstable County,US,2770
02668,STANDARD,West Barnstable,MA,Barnstable County,US,3300
02669,PO BOX,West Chatham,MA,Barnstable County,US,812
02670,STANDARD,West Dennis,MA,Barnstable County,US,1330
02671,STANDARD,West Harwich,MA,Barnstable County,US,1150
02672,PO BOX,West Hyannisport,MA,Barnstable County,US,577
02673,STANDARD,West Yarmouth,MA,Barnstable County,US,8180
02675,STANDARD,Yarmouth Port,MA,Barnstable County,US,6270
02702,STANDARD,Assonet,MA,Bristol County,US,4120
02703,STANDARD,Attleboro,MA,Bristol County,US,42350
02712,PO BOX,Chartley,MA,Bristol County,US,272
02713,PO BOX,Cuttyhunk,MA,Dukes County,US,32
02714,PO BOX,Dartmouth,MA,Bristol County,US,47
02715,STANDARD,Dighton,MA,Bristol County,US,3830
02717,STANDARD,East Freetown,MA,Bristol County,US,4830
02718,STANDARD,East Taunton,MA,Bristol County,US,6530
02719,STANDARD,Fairhaven,MA,Bristol County,US,14230
02720,STANDARD,Fall River,MA,Bristol County,US,25410
02721,STANDARD,Fall River,MA,Bristol County,US,21330
02722,PO BOX,Fall River,MA,Bristol County,US,738
02723,STANDARD,Fall River,MA,Bristol County,US,12290
02724,STANDARD,Fall River,MA,Bristol County,US,14160
02725,STANDARD,Somerset,MA,Bristol County,US,2360
02726,STANDARD,Somerset,MA,Bristol County,US,14830
02738,STANDARD,Marion,MA,Plymouth County,US,5230
02739,STANDARD,Mattapoisett,MA,Plymouth County,US,6470
02740,STANDARD,New Bedford,MA,Bristol County,US,35150
02741,PO BOX,New Bedford,MA,Bristol County,US,157
02742,PO BOX,New Bedford,MA,Bristol County,US,334
02743,STANDARD,Acushnet,MA,Bristol County,US,9830
02744,STANDARD,New Bedford,MA,Bristol County,US,10220
02745,STANDARD,New Bedford,MA,Bristol County,US,21790
02746,STANDARD,New Bedford,MA,Bristol County,US,12790
02747,STANDARD,North Dartmouth,MA,Bristol County,US,17360
02748,STANDARD,South Dartmouth,MA,Bristol County,US,10740
02760,STANDARD,North Attleboro,MA,Bristol County,US,26330
02761,PO BOX,North Attleboro,MA,Bristol County,US,356
02762,STANDARD,Plainville,MA,Norfolk County,US,9150
02763,STANDARD,Attleboro Falls,MA,Bristol County,US,2020
02764,STANDARD,North Dighton,MA,Bristol County,US,4080
02766,STANDARD,Norton,MA,Bristol County,US,16530
02767,STANDARD,Raynham,MA,Bristol County,US,14650
02768,PO BOX,Raynham Center,MA,Bristol County,US,502
02769,STANDARD,Rehoboth,MA,Bristol County,US,12310
02770,STANDARD,Rochester,MA,Plymouth County,US,5720
02771,STANDARD,Seekonk,MA,Bristol County,US,15090
02777,STANDARD,Swansea,MA,Bristol County,US,16070
02779,STANDARD,Berkley,MA,Bristol County,US,6490
02780,STANDARD,Taunton,MA,Bristol County,US,46120
02783,UNIQUE,Taunton,MA,Bristol County,US,0
02790,STANDARD,Westport,MA,Bristol County,US,15530
02791,PO BOX,Westport Point,MA,Bristol County,US,388
02801,PO BOX,Adamsville,RI,Newport County,US,299
02802,PO BOX,Albion,RI,Providence County,US,770
02804,STANDARD,Ashaway,RI,Washington County,US,2710
